# # # # # # # # # # # # # # # Date		TOTAL_ASSETS
20190408.00	8359126.34
20190409.00	8342247.88
20190410.00	8344672.34
20190411.00	8352616.85
20190412.00	8355785.01
20190415.00	8372353.29
20190416.00	8380899.25
20190417.00	8368030.09
20190418.00	8365821.74
20190423.00	8387543.49
20190424.00	8387532.31
20190425.00	8395808.01
20190426.00	8396923.55
20190429.00	8415099.47
20190430.00	8377926.77
20190502.00	8377926.77
20190503.00	8361481.60
20190506.00	8325543.12
20190507.00	8310324.98
20190508.00	8277039.71
20190509.00	8225717.82
20190510.00	8227537.03
20190513.00	8180615.54
20190514.00	8195917.43
20190515.00	8135206.83
20190516.00	8153356.03
20190517.00	8144397.94
20190520.00	8131668.60
20190521.00	8151163.10
20190522.00	8156183.60
20190523.00	8118948.77
20190524.00	8118948.77
20190527.00	8129828.48
20190528.00	8116769.67
20190529.00	8074034.32
20190530.00	8078162.16
20190531.00	8051285.48
20190603.00	8051285.48
20190604.00	8097588.70
20190605.00	8117864.19
20190606.00	8122443.15
20190607.00	8145891.32
20190610.00	8168973.79
20190611.00	8178868.95
20190612.00	8157914.19
20190613.00	8163154.99
20190614.00	8129029.40
20190617.00	8113221.72
20190618.00	8153479.85
20190619.00	8159192.89
20190620.00	8180061.17
